@timestamp;json.apk;json.country;json.country_code;json.category;json.domain;json.fase;json.categ;json.PII;json.testing_label;json.int_transfer;json.categ_ancestry;json.ancestry;json.port;json.device
Apr 10, 2020 @ 22:25:36.921;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.921;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.921;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.920;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;www.gstatic.com;Phase 1;[];Certificate Pinning;Label_IT_Phase_One;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.920;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;www.gstatic.com;Phase 1;[];Certificate Pinning;Label_IT_Phase_One;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.920;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;fonts.googleapis.com;Phase 1;"[""code"",""hosting""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""code\"",\""hosting\""]"",""[]"",""[]""]";"[""Google APIs"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.920;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;fonts.googleapis.com;Phase 1;"[""code"",""hosting""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""code\"",\""hosting\""]"",""[]"",""[]""]";"[""Google APIs"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.920;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;cm.g.doubleclick.net;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""DoubleClick"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.920;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;cm.g.doubleclick.net;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""DoubleClick"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.920;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;pagead2.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.920;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;pagead2.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.920;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;pagead2.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.920;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;pagead2.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.920;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;pagead2.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.920;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;fonts.googleapis.com;Phase 1;"[""code"",""hosting""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""code\"",\""hosting\""]"",""[]"",""[]""]";"[""Google APIs"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.920;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;pagead2.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.919;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.919;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.919;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.919;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.919;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:25:36.919;com.flying.car.robot.transformation.extreme.car.driving.games;United States;US;-;www.gstatic.com;Phase 1;[];Certificate Pinning;Label_IT_Phase_One;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:41.834;com.mobile.bizo.reverse;United States;US;-;pagead2.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:41.833;com.mobile.bizo.reverse;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:41.833;com.mobile.bizo.reverse;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:41.833;com.mobile.bizo.reverse;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:41.833;com.mobile.bizo.reverse;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:41.833;com.mobile.bizo.reverse;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:41.833;com.mobile.bizo.reverse;United States;US;-;www.gstatic.com;Phase 1;[];Certificate Pinning;Label_IT_Phase_One;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:41.833;com.mobile.bizo.reverse;United States;US;-;fonts.gstatic.com;Phase 1;[];Certificate Pinning;Label_IT_Phase_One;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:41.833;com.mobile.bizo.reverse;United States;US;-;www.googletagservices.com;Phase 1;"[""hosting"",""tag manager""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""hosting\"",\""tag manager\""]"",""[]"",""[]""]";"[""Google Tag Manager"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:34.762;com.mobile.bizo.reverse;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:34.762;com.mobile.bizo.reverse;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:34.762;com.mobile.bizo.reverse;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:34.762;com.mobile.bizo.reverse;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:34.762;com.mobile.bizo.reverse;United States;US;-;tpc.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:34.762;com.mobile.bizo.reverse;United States;US;-;www.gstatic.com;Phase 1;[];Certificate Pinning;Label_IT_Phase_One;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:34.762;com.mobile.bizo.reverse;United States;US;-;fonts.gstatic.com;Phase 1;[];Certificate Pinning;Label_IT_Phase_One;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:34.762;com.mobile.bizo.reverse;United States;US;-;www.googletagservices.com;Phase 1;"[""hosting"",""tag manager""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""hosting\"",\""tag manager\""]"",""[]"",""[]""]";"[""Google Tag Manager"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 22:02:34.762;com.mobile.bizo.reverse;United States;US;-;pagead2.googlesyndication.com;Phase 1;"[""marketing""]";Certificate Pinning;Label_IT_Phase_One;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 19:48:00.531;com.appgeneration.itunerfree;United States;US;-;tpc.googlesyndication.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 19:48:00.531;com.appgeneration.itunerfree;United States;US;-;lh3.googleusercontent.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 19:48:00.531;com.appgeneration.itunerfree;United States;US;-;fonts.gstatic.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 19:48:00.491;com.appgeneration.itunerfree;France;FR;-;api2.mytuner.mobi;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;false;[];[];-;aee4ad920306
Apr 10, 2020 @ 19:48:00.489;com.appgeneration.itunerfree;France;FR;-;api2.mytuner.mobi;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;false;[];[];-;aee4ad920306
Apr 10, 2020 @ 19:47:54.469;com.appgeneration.itunerfree;United States;US;-;tpc.googlesyndication.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 19:47:54.469;com.appgeneration.itunerfree;United States;US;-;lh3.googleusercontent.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 19:47:54.469;com.appgeneration.itunerfree;United States;US;-;fonts.gstatic.com;Phase 2;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 19:47:50.450;com.appgeneration.itunerfree;France;FR;-;api2.mytuner.mobi;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;false;[];[];-;aee4ad920306
Apr 10, 2020 @ 19:47:50.449;com.appgeneration.itunerfree;France;FR;-;api2.mytuner.mobi;Phase 1;;Certificate Pinning;Label_IT_Phase_Two;false;[];[];-;aee4ad920306
Apr 10, 2020 @ 19:34:27.206;spanish.stickers.wastickerapps;United States;US;-;www.googletagservices.com;Phase 2;"[""hosting"",""tag manager""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""hosting\"",\""tag manager\""]"",""[]"",""[]""]";"[""Google Tag Manager"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 19:34:27.206;spanish.stickers.wastickerapps;United States;US;-;pagead2.googlesyndication.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 19:34:27.206;spanish.stickers.wastickerapps;United States;US;-;pagead2.googlesyndication.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 19:34:27.206;spanish.stickers.wastickerapps;United States;US;-;fonts.gstatic.com;Phase 1;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 19:34:27.206;spanish.stickers.wastickerapps;United States;US;-;www.googletagservices.com;Phase 2;"[""hosting"",""tag manager""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""hosting\"",\""tag manager\""]"",""[]"",""[]""]";"[""Google Tag Manager"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 19:34:27.206;spanish.stickers.wastickerapps;United States;US;-;pagead2.googlesyndication.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 19:34:27.206;spanish.stickers.wastickerapps;United States;US;-;pagead2.googlesyndication.com;Phase 2;"[""marketing""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""marketing\""]"",""[]"",""[]""]";"[""AdSense"",""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 19:34:27.202;spanish.stickers.wastickerapps;United States;US;-;fonts.gstatic.com;Phase 1;[];Certificate Pinning;Label_IT_Phase_Two;true;"[""[]"",""[]""]";"[""Google"",""Alphabet""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.313;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.313;com.atistudios.mondly.languages;Ireland;IE;-;a.mondlylanguages.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;false;[];[];-;aee4ad920306
Apr 10, 2020 @ 19:01:50.313;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.313;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.313;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.313;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.313;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.313;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.313;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.313;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.313;com.atistudios.mondly.languages;Ireland;IE;-;a.mondlylanguages.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;false;[];[];-;aee4ad920306
Apr 10, 2020 @ 19:01:50.312;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.312;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.312;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.312;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.312;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.312;com.atistudios.mondly.languages;Ireland;IE;-;a.mondlylanguages.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;false;[];[];-;aee4ad920306
Apr 10, 2020 @ 19:01:50.311;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.311;com.atistudios.mondly.languages;Ireland;IE;-;a.mondlylanguages.com;Phase 2;;Certificate Pinning;Label_IT_Phase_Two;false;[];[];-;aee4ad920306
Apr 10, 2020 @ 19:01:50.311;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
Apr 10, 2020 @ 19:01:50.311;com.atistudios.mondly.languages;United States;US;-;d37sy4vufic209.cloudfront.net;Phase 2;"[""general"",""hosting""]";Certificate Pinning;Label_IT_Phase_Two;true;"[""[\""general\"",\""hosting\""]"",""[]""]";"[""Amazon Web Services"",""Amazon""]";-;aee4ad920306
